Species,abbrev,lm_id,name,Exceptions,charmm36,concentration
PG 42:9,PG 42:9,LMGP04010838,"PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:3(8Z,11Z,14Z))",False,NA,0.0
PG 44:12,PG 44:12,LMGP04010977,"PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",False,NA,0.0
PI 30:0,PI 30:0,LMGP06010945,PI(16:0/14:0),False,NA,0.0
PI 30:0,PI 30:0,LMGP06010907,PI(13:0/17:0),False,NA,0.0
PI 30:0,PI 30:0,LMGP06010913,PI(12:0/18:0),False,NA,0.0
PI 30:0,PI 30:0,LMGP06010948,PI(14:0/16:0),False,NA,0.0
PI 30:0,PI 30:0,LMGP06010860,PI(18:0/12:0),False,NA,0.0
PI 30:0,PI 30:0,LMGP06010868,PI(17:0/13:0),False,NA,0.0
PI 30:0,PI 30:0,LMGP06010947,PI(15:0/15:0),False,NA,0.0
PI 30:1,PI 30:1,LMGP06010133,PI(15:1(9Z)/15:0),False,NA,0.031451562308827
PI 30:1,PI 30:1,LMGP06010290,PI(18:1(9Z)/12:0),False,NA,0.031451562308827
PI 30:1,PI 30:1,LMGP06010912,PI(12:0/18:1(9Z)),False,NA,0.031451562308827
PI 30:1,PI 30:1,LMGP06010217,PI(17:1(9Z)/13:0),False,NA,0.031451562308827
PI 30:1,PI 30:1,LMGP06010110,PI(15:0/15:1(9Z)),False,NA,0.031451562308827
PI 30:1,PI 30:1,LMGP06010042,PI(13:0/17:1(9Z)),False,NA,0.031451562308827
PI 30:1,PI 30:1,LMGP06010161,PI(16:0/14:1(9Z)),False,NA,0.031451562308827
PI 30:1,PI 30:1,LMGP06010082,PI(14:1(9Z)/16:0),False,NA,0.031451562308827
PI 30:1,PI 30:1,LMGP06010901,PI(14:0/16:1(9Z)),False,NA,0.031451562308827
PI 30:1,PI 30:1,LMGP06010171,PI(16:1(9Z)/14:0),False,NA,0.031451562308827
PI 32:2,PI 32:2,LMGP06010112,"PI(15:0/17:2(9Z,12Z))",False,NA,0.0969206742142875
PI 32:2,PI 32:2,LMGP06010310,"PI(18:2(9Z,12Z)/14:0)",False,NA,0.0969206742142875
PI 32:2,PI 32:2,LMGP06010292,PI(18:1(9Z)/14:1(9Z)),False,NA,0.0969206742142875
PI 32:2,PI 32:2,LMGP06010221,PI(17:1(9Z)/15:1(9Z)),False,NA,0.0969206742142875
PI 32:2,PI 32:2,LMGP06010938,PI(16:1(9Z)/16:1(9Z)),False,NA,0.0969206742142875
PI 32:2,PI 32:2,LMGP06010899,"PI(14:0/18:2(9Z,12Z))",False,NA,0.0969206742142875
PI 32:2,PI 32:2,LMGP06010250,"PI(17:2(9Z,12Z)/15:0)",False,NA,0.0969206742142875
PI 32:2,PI 32:2,LMGP06010526,"PI(20:2(11Z,14Z)/12:0)",False,NA,0.0969206742142875
PI 32:2,PI 32:2,LMGP06010088,PI(14:1(9Z)/18:1(9Z)),False,NA,0.0969206742142875
PI 32:2,PI 32:2,LMGP06010138,PI(15:1(9Z)/17:1(9Z)),False,NA,0.0969206742142875
PI 32:2,PI 32:2,LMGP06010028,"PI(12:0/20:2(11Z,14Z))",False,NA,0.0969206742142875
PI 36:1,PI 36:1,LMGP06010184,PI(16:1(9Z)/20:0),False,NA,0.725947969776582
PI 36:1,PI 36:1,LMGP06010206,PI(17:0/19:1(9Z)),False,NA,0.725947969776582
PI 36:1,PI 36:1,LMGP06010957,PI(18:0/18:1(9Z)),False,NA,0.725947969776582
PI 36:1,PI 36:1,LMGP06010154,PI(15:1(9Z)/21:0),False,NA,0.725947969776582
PI 36:1,PI 36:1,LMGP06010696,PI(22:1(11Z)/14:0),False,NA,0.725947969776582
PI 36:1,PI 36:1,LMGP06010074,PI(14:0/22:1(11Z)),False,NA,0.725947969776582
PI 36:1,PI 36:1,LMGP06010102,PI(14:1(9Z)/22:0),False,NA,0.725947969776582
PI 36:1,PI 36:1,LMGP06010232,PI(17:1(9Z)/19:0),False,NA,0.725947969776582
PI 36:1,PI 36:1,LMGP06010648,PI(21:0/15:1(9Z)),False,NA,0.725947969776582
PI 36:1,PI 36:1,LMGP06010456,PI(19:1(9Z)/17:0),False,NA,0.725947969776582
PI 36:1,PI 36:1,LMGP06010932,PI(18:1(9Z)/18:0),False,NA,0.725947969776582
PI 36:1,PI 36:1,LMGP06010941,PI(16:0/20:1(11Z)),False,NA,0.725947969776582
PI 36:1,PI 36:1,LMGP06010482,PI(20:0/16:1(9Z)),False,NA,0.725947969776582
PI 36:1,PI 36:1,LMGP06010502,PI(20:1(11Z)/16:0),False,NA,0.725947969776582
PI 36:1,PI 36:1,LMGP06010428,PI(19:0/17:1(9Z)),False,NA,0.725947969776582
PI 36:1,PI 36:1,LMGP06010671,PI(22:0/14:1(9Z)),False,NA,0.725947969776582
PI 36:3,PI 36:3,LMGP06010931,"PI(18:1(9Z)/18:2(9Z,12Z))",False,NA,0.11825440267545
PI 36:3,PI 36:3,LMGP06010345,"PI(18:3(6Z,9Z,12Z)/18:0)",False,NA,0.11825440267545
PI 36:3,PI 36:3,LMGP06010563,"PI(20:3(8Z,11Z,14Z)/16:0)",False,NA,0.11825440267545
PI 36:3,PI 36:3,LMGP06010728,"PI(22:2(13Z,16Z)/14:1(9Z))",False,NA,0.11825440267545
PI 36:3,PI 36:3,LMGP06010186,"PI(16:1(9Z)/20:2(11Z,14Z))",False,NA,0.11825440267545
PI 36:3,PI 36:3,LMGP06010263,"PI(17:2(9Z,12Z)/19:1(9Z))",False,NA,0.11825440267545
PI 36:3,PI 36:3,LMGP06010318,"PI(18:2(9Z,12Z)/18:1(9Z))",False,NA,0.11825440267545
PI 36:3,PI 36:3,LMGP06010104,"PI(14:1(9Z)/22:2(13Z,16Z))",False,NA,0.11825440267545
PI 36:3,PI 36:3,LMGP06010284,"PI(18:0/18:3(9Z,12Z,15Z))",False,NA,0.11825440267545
PI 36:3,PI 36:3,LMGP06010375,"PI(18:3(9Z,12Z,15Z)/18:0)",False,NA,0.11825440267545
PI 36:3,PI 36:3,LMGP06010458,"PI(19:1(9Z)/17:2(9Z,12Z))",False,NA,0.11825440267545
PI 36:3,PI 36:3,LMGP06010875,"PI(16:0/20:3(8Z,11Z,14Z))",False,NA,0.11825440267545
PI 36:3,PI 36:3,LMGP06010533,"PI(20:2(11Z,14Z)/16:1(9Z))",False,NA,0.11825440267545
PI 36:3,PI 36:3,LMGP06010283,"PI(18:0/18:3(6Z,9Z,12Z))",False,NA,0.11825440267545
PI 38:1,PI 38:1,LMGP06010700,PI(22:1(11Z)/16:0),False,NA,0.0152295103061856
PI 38:1,PI 38:1,LMGP06010435,PI(19:0/19:1(9Z)),False,NA,0.0152295103061856
PI 38:1,PI 38:1,LMGP06010240,PI(17:1(9Z)/21:0),False,NA,0.0152295103061856
PI 38:1,PI 38:1,LMGP06010652,PI(21:0/17:1(9Z)),False,NA,0.0152295103061856
PI 38:1,PI 38:1,LMGP06010167,PI(16:0/22:1(11Z)),False,NA,0.0152295103061856
PI 38:1,PI 38:1,LMGP06010935,PI(18:0/20:1(11Z)),False,NA,0.0152295103061856
PI 38:1,PI 38:1,LMGP06010465,PI(19:1(9Z)/19:0),False,NA,0.0152295103061856
PI 38:1,PI 38:1,LMGP06010923,PI(20:0/18:1(9Z)),False,NA,0.0152295103061856
PI 38:1,PI 38:1,LMGP06010190,PI(16:1(9Z)/22:0),False,NA,0.0152295103061856
PI 38:1,PI 38:1,LMGP06010930,PI(18:1(9Z)/20:0),False,NA,0.0152295103061856
PI 38:1,PI 38:1,LMGP06010507,PI(20:1(11Z)/18:0),False,NA,0.0152295103061856
PI 38:1,PI 38:1,LMGP06010675,PI(22:0/16:1(9Z)),False,NA,0.0152295103061856
PI 38:2,PI 38:2,LMGP06010701,PI(22:1(11Z)/16:1(9Z)),False,NA,0.142034976819022
PI 38:2,PI 38:2,LMGP06010537,"PI(20:2(11Z,14Z)/18:0)",False,NA,0.142034976819022
PI 38:2,PI 38:2,LMGP06010934,"PI(18:0/20:2(11Z,14Z))",False,NA,0.142034976819022
PI 38:2,PI 38:2,LMGP06010270,"PI(17:2(9Z,12Z)/21:0)",False,NA,0.142034976819022
PI 38:2,PI 38:2,LMGP06010168,"PI(16:0/22:2(13Z,16Z))",False,NA,0.142034976819022
PI 38:2,PI 38:2,LMGP06010466,PI(19:1(9Z)/19:1(9Z)),False,NA,0.142034976819022
PI 38:2,PI 38:2,LMGP06010922,"PI(20:0/18:2(9Z,12Z))",False,NA,0.142034976819022
PI 38:2,PI 38:2,LMGP06010731,"PI(22:2(13Z,16Z)/16:0)",False,NA,0.142034976819022
PI 38:2,PI 38:2,LMGP06010653,"PI(21:0/17:2(9Z,12Z))",False,NA,0.142034976819022
PI 38:2,PI 38:2,LMGP06010191,PI(16:1(9Z)/22:1(11Z)),False,NA,0.142034976819022
PI 38:2,PI 38:2,LMGP06010324,"PI(18:2(9Z,12Z)/20:0)",False,NA,0.142034976819022
PI 38:2,PI 38:2,LMGP06010929,PI(18:1(9Z)/20:1(11Z)),False,NA,0.142034976819022
PI 38:2,PI 38:2,LMGP06010508,PI(20:1(11Z)/18:1(9Z)),False,NA,0.142034976819022
PI 38:3,PI 38:3,LMGP06010381,"PI(18:3(9Z,12Z,15Z)/20:0)",False,NA,0.16365580788927
PI 38:3,PI 38:3,LMGP06010538,"PI(20:2(11Z,14Z)/18:1(9Z))",False,NA,0.16365580788927
PI 38:3,PI 38:3,LMGP06010486,"PI(20:0/18:3(6Z,9Z,12Z))",False,NA,0.16365580788927
PI 38:3,PI 38:3,LMGP06010509,"PI(20:1(11Z)/18:2(9Z,12Z))",False,NA,0.16365580788927
PI 38:3,PI 38:3,LMGP06010855,"PI(18:0/20:3(8Z,11Z,14Z))",False,NA,0.16365580788927
PI 38:3,PI 38:3,LMGP06010302,"PI(18:1(9Z)/20:2(11Z,14Z))",False,NA,0.16365580788927
PI 38:3,PI 38:3,LMGP06010568,"PI(20:3(8Z,11Z,14Z)/18:0)",False,NA,0.16365580788927
PI 38:3,PI 38:3,LMGP06010353,"PI(18:3(6Z,9Z,12Z)/20:0)",False,NA,0.16365580788927
PI 38:3,PI 38:3,LMGP06010732,"PI(22:2(13Z,16Z)/16:1(9Z))",False,NA,0.16365580788927
PI 38:3,PI 38:3,LMGP06010487,"PI(20:0/18:3(9Z,12Z,15Z))",False,NA,0.16365580788927
PI 38:3,PI 38:3,LMGP06010325,"PI(18:2(9Z,12Z)/20:1(11Z))",False,NA,0.16365580788927
PI 38:3,PI 38:3,LMGP06010192,"PI(16:1(9Z)/22:2(13Z,16Z))",False,NA,0.16365580788927
PI 38:5,PI 38:5,LMGP06010849,"PI(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))",False,NA,0.197317282960472
PI 38:5,PI 38:5,LMGP06010413,"PI(18:4(6Z,9Z,12Z,15Z)/20:1(11Z))",False,NA,0.197317282960472
PI 38:5,PI 38:5,LMGP06010383,"PI(18:3(9Z,12Z,15Z)/20:2(11Z,14Z))",False,NA,0.197317282960472
PI 38:5,PI 38:5,LMGP06010854,"PI(18:0/20:5(5Z,8Z,11Z,14Z,17Z))",False,NA,0.197317282960472
PI 38:5,PI 38:5,LMGP06010355,"PI(18:3(6Z,9Z,12Z)/20:2(11Z,14Z))",False,NA,0.197317282960472
PI 38:5,PI 38:5,LMGP06010193,"PI(16:1(9Z)/22:4(7Z,10Z,13Z,16Z))",False,NA,0.197317282960472
PI 38:5,PI 38:5,LMGP06010512,"PI(20:1(11Z)/18:4(6Z,9Z,12Z,15Z))",False,NA,0.197317282960472
PI 38:5,PI 38:5,LMGP06010599,"PI(20:4(5Z,8Z,11Z,14Z)/18:1(9Z))",False,NA,0.197317282960472
PI 38:5,PI 38:5,LMGP06010540,"PI(20:2(11Z,14Z)/18:3(6Z,9Z,12Z))",False,NA,0.197317282960472
PI 38:5,PI 38:5,LMGP06010327,"PI(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))",False,NA,0.197317282960472
PI 38:5,PI 38:5,LMGP06010628,"PI(20:5(5Z,8Z,11Z,14Z,17Z)/18:0)",False,NA,0.197317282960472
PI 38:5,PI 38:5,LMGP06010541,"PI(20:2(11Z,14Z)/18:3(9Z,12Z,15Z))",False,NA,0.197317282960472
PI 38:5,PI 38:5,LMGP06010763,"PI(22:4(7Z,10Z,13Z,16Z)/16:1(9Z))",False,NA,0.197317282960472
PI 38:5,PI 38:5,LMGP06010570,"PI(20:3(8Z,11Z,14Z)/18:2(9Z,12Z))",False,NA,0.197317282960472
PI 38:6,PI 38:6,LMGP06010414,"PI(18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z))",False,NA,0.0167227941033229
PI 38:6,PI 38:6,LMGP06010815,"PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:0)",False,NA,0.0167227941033229
PI 38:6,PI 38:6,LMGP06010600,"PI(20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z))",False,NA,0.0167227941033229
PI 38:6,PI 38:6,LMGP06010572,"PI(20:3(8Z,11Z,14Z)/18:3(9Z,12Z,15Z))",False,NA,0.0167227941033229
PI 38:6,PI 38:6,LMGP06010848,"PI(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",False,NA,0.0167227941033229
PI 38:6,PI 38:6,LMGP06010011,"PI(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",False,NA,0.0167227941033229
PI 38:6,PI 38:6,LMGP06010384,"PI(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))",False,NA,0.0167227941033229
PI 38:6,PI 38:6,LMGP06010356,"PI(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))",False,NA,0.0167227941033229
PI 38:6,PI 38:6,LMGP06010542,"PI(20:2(11Z,14Z)/18:4(6Z,9Z,12Z,15Z))",False,NA,0.0167227941033229
PI 38:6,PI 38:6,LMGP06010571,"PI(20:3(8Z,11Z,14Z)/18:3(6Z,9Z,12Z))",False,NA,0.0167227941033229
PI 38:6,PI 38:6,LMGP06010845,"PI(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))",False,NA,0.0167227941033229
PI 38:6,PI 38:6,LMGP06010826,"PI(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(9Z))",False,NA,0.0167227941033229
PI 40:2,PI 40:2,LMGP06010305,PI(18:1(9Z)/22:1(11Z)),False,NA,0.0024753884427472
PI 40:2,PI 40:2,LMGP06010289,"PI(18:0/22:2(13Z,16Z))",False,NA,0.0024753884427472
PI 40:2,PI 40:2,LMGP06010919,"PI(20:0/20:2(11Z,14Z))",False,NA,0.0024753884427472
PI 40:2,PI 40:2,LMGP06010545,"PI(20:2(11Z,14Z)/20:0)",False,NA,0.0024753884427472
PI 40:2,PI 40:2,LMGP06010829,PI(20:1(11Z)/20:1(11Z)),False,NA,0.0024753884427472
PI 40:2,PI 40:2,LMGP06010679,"PI(22:0/18:2(9Z,12Z))",False,NA,0.0024753884427472
PI 40:2,PI 40:2,LMGP06010736,"PI(22:2(13Z,16Z)/18:0)",False,NA,0.0024753884427472
PI 40:2,PI 40:2,LMGP06010330,"PI(18:2(9Z,12Z)/22:0)",False,NA,0.0024753884427472
PI 40:2,PI 40:2,LMGP06010706,PI(22:1(11Z)/18:1(9Z)),False,NA,0.0024753884427472
PI 40:5,PI 40:5,LMGP06010362,"PI(18:3(6Z,9Z,12Z)/22:2(13Z,16Z))",False,NA,0.0406729561518028
PI 40:5,PI 40:5,LMGP06010518,"PI(20:1(11Z)/20:4(5Z,8Z,11Z,14Z))",False,NA,0.0406729561518028
PI 40:5,PI 40:5,LMGP06010491,"PI(20:0/20:5(5Z,8Z,11Z,14Z,17Z))",False,NA,0.0406729561518028
PI 40:5,PI 40:5,LMGP06010578,"PI(20:3(8Z,11Z,14Z)/20:2(11Z,14Z))",False,NA,0.0406729561518028
PI 40:5,PI 40:5,LMGP06010740,"PI(22:2(13Z,16Z)/18:3(9Z,12Z,15Z))",False,NA,0.0406729561518028
PI 40:5,PI 40:5,LMGP06010307,"PI(18:1(9Z)/22:4(7Z,10Z,13Z,16Z))",False,NA,0.0406729561518028
PI 40:5,PI 40:5,LMGP06010768,"PI(22:4(7Z,10Z,13Z,16Z)/18:1(9Z))",False,NA,0.0406729561518028
PI 40:5,PI 40:5,LMGP06010607,"PI(20:4(5Z,8Z,11Z,14Z)/20:1(11Z))",False,NA,0.0406729561518028
PI 40:5,PI 40:5,LMGP06010710,"PI(22:1(11Z)/18:4(6Z,9Z,12Z,15Z))",False,NA,0.0406729561518028
PI 40:5,PI 40:5,LMGP06010548,"PI(20:2(11Z,14Z)/20:3(8Z,11Z,14Z))",False,NA,0.0406729561518028
PI 40:5,PI 40:5,LMGP06010390,"PI(18:3(9Z,12Z,15Z)/22:2(13Z,16Z))",False,NA,0.0406729561518028
PI 40:5,PI 40:5,LMGP06010420,"PI(18:4(6Z,9Z,12Z,15Z)/22:1(11Z))",False,NA,0.0406729561518028
PI 40:5,PI 40:5,LMGP06010635,"PI(20:5(5Z,8Z,11Z,14Z,17Z)/20:0)",False,NA,0.0406729561518028
PI 40:5,PI 40:5,LMGP06010739,"PI(22:2(13Z,16Z)/18:3(6Z,9Z,12Z))",False,NA,0.0406729561518028
PI 40:7,PI 40:7,LMGP06010550,"PI(20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))",False,NA,0.009076985847254
PI 40:7,PI 40:7,LMGP06010391,"PI(18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))",False,NA,0.009076985847254
PI 40:7,PI 40:7,LMGP06010637,"PI(20:5(5Z,8Z,11Z,14Z,17Z)/20:2(11Z,14Z))",False,NA,0.009076985847254
PI 40:7,PI 40:7,LMGP06010580,"PI(20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))",False,NA,0.009076985847254
PI 40:7,PI 40:7,LMGP06010013,"PI(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",False,NA,0.009076985847254
PI 40:7,PI 40:7,LMGP06010363,"PI(18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))",False,NA,0.009076985847254
PI 40:7,PI 40:7,LMGP06010771,"PI(22:4(7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z))",False,NA,0.009076985847254
PI 40:7,PI 40:7,LMGP06010609,"PI(20:4(5Z,8Z,11Z,14Z)/20:3(8Z,11Z,14Z))",False,NA,0.009076985847254
PI 40:7,PI 40:7,LMGP06010797,"PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z))",False,NA,0.009076985847254
PI 40:7,PI 40:7,LMGP06010770,"PI(22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z))",False,NA,0.009076985847254
PS 30:0,PS 30:0,LMGP03010889,PS(18:0/12:0),False,NA,5.18269375003681e-05
PS 30:0,PS 30:0,LMGP03010982,PS(15:0/15:0),False,NA,5.18269375003681e-05
PS 30:0,PS 30:0,LMGP03010897,PS(17:0/13:0),False,NA,5.18269375003681e-05
PS 30:0,PS 30:0,LMGP03010970,PS(16:0/14:0),False,NA,5.18269375003681e-05
PS 30:0,PS 30:0,LMGP03010983,PS(14:0/16:0),False,NA,5.18269375003681e-05
PS 30:0,PS 30:0,LMGP03010941,PS(12:0/18:0),False,NA,5.18269375003681e-05
PS 30:0,PS 30:0,LMGP03010935,PS(13:0/17:0),False,NA,5.18269375003681e-05
PS 30:1,PS 30:1,LMGP03010165,PS(15:1(9Z)/15:0),False,NA,0.0
PS 30:1,PS 30:1,LMGP03010929,PS(14:0/16:1(9Z)),False,NA,0.0
PS 30:1,PS 30:1,LMGP03010142,PS(15:0/15:1(9Z)),False,NA,0.0
PS 30:1,PS 30:1,LMGP03010203,PS(16:1(9Z)/14:0),False,NA,0.0
PS 30:1,PS 30:1,LMGP03010074,PS(13:0/17:1(9Z)),False,NA,0.0
PS 30:1,PS 30:1,LMGP03010114,PS(14:1(9Z)/16:0),False,NA,0.0
PS 30:1,PS 30:1,LMGP03010249,PS(17:1(9Z)/13:0),False,NA,0.0
PS 30:1,PS 30:1,LMGP03010322,PS(18:1(9Z)/12:0),False,NA,0.0
PS 30:1,PS 30:1,LMGP03010940,PS(12:0/18:1(9Z)),False,NA,0.0
PS 30:1,PS 30:1,LMGP03010193,PS(16:0/14:1(9Z)),False,NA,0.0
PS 32:1,PS 32:1,LMGP03010082,PS(13:0/19:1(9Z)),False,NA,0.0334677173986671
PS 32:1,PS 32:1,LMGP03010143,PS(15:0/17:1(9Z)),False,NA,0.0334677173986671
PS 32:1,PS 32:1,LMGP03010207,PS(16:1(9Z)/16:0),False,NA,0.0334677173986671
PS 32:1,PS 32:1,LMGP03010977,PS(14:0/18:1(9Z)),False,NA,0.0334677173986671
PS 32:1,PS 32:1,LMGP03010909,PS(16:0/16:1(9Z)),False,NA,0.0334677173986671
PS 32:1,PS 32:1,LMGP03010169,PS(15:1(9Z)/17:0),False,NA,0.0334677173986671
PS 32:1,PS 32:1,LMGP03010528,PS(20:1(11Z)/12:0),False,NA,0.0334677173986671
PS 32:1,PS 32:1,LMGP03010119,PS(14:1(9Z)/18:0),False,NA,0.0334677173986671
PS 32:1,PS 32:1,LMGP03010309,PS(18:0/14:1(9Z)),False,NA,0.0334677173986671
PS 32:1,PS 32:1,LMGP03010252,PS(17:1(9Z)/15:0),False,NA,0.0334677173986671
PS 32:1,PS 32:1,LMGP03010228,PS(17:0/15:1(9Z)),False,NA,0.0334677173986671
PS 32:1,PS 32:1,LMGP03010481,PS(19:1(9Z)/13:0),False,NA,0.0334677173986671
PS 32:1,PS 32:1,LMGP03010059,PS(12:0/20:1(11Z)),False,NA,0.0334677173986671
PS 32:1,PS 32:1,LMGP03010882,PS(18:1(9Z)/14:0),False,NA,0.0334677173986671
PS 36:3,PS 36:3,LMGP03010316,"PS(18:0/18:3(9Z,12Z,15Z))",False,NA,0.0024515807510014
PS 36:3,PS 36:3,LMGP03010759,"PS(22:2(13Z,16Z)/14:1(9Z))",False,NA,0.0024515807510014
PS 36:3,PS 36:3,LMGP03010490,"PS(19:1(9Z)/17:2(9Z,12Z))",False,NA,0.0024515807510014
PS 36:3,PS 36:3,LMGP03010595,"PS(20:3(8Z,11Z,14Z)/16:0)",False,NA,0.0024515807510014
PS 36:3,PS 36:3,LMGP03010350,"PS(18:2(9Z,12Z)/18:1(9Z))",False,NA,0.0024515807510014
PS 36:3,PS 36:3,LMGP03010407,"PS(18:3(9Z,12Z,15Z)/18:0)",False,NA,0.0024515807510014
PS 36:3,PS 36:3,LMGP03010136,"PS(14:1(9Z)/22:2(13Z,16Z))",False,NA,0.0024515807510014
PS 36:3,PS 36:3,LMGP03010903,"PS(16:0/20:3(8Z,11Z,14Z))",False,NA,0.0024515807510014
PS 36:3,PS 36:3,LMGP03010565,"PS(20:2(11Z,14Z)/16:1(9Z))",False,NA,0.0024515807510014
PS 36:3,PS 36:3,LMGP03010218,"PS(16:1(9Z)/20:2(11Z,14Z))",False,NA,0.0024515807510014
PS 36:3,PS 36:3,LMGP03010958,"PS(18:1(9Z)/18:2(9Z,12Z))",False,NA,0.0024515807510014
PS 36:3,PS 36:3,LMGP03010315,"PS(18:0/18:3(6Z,9Z,12Z))",False,NA,0.0024515807510014
PS 36:3,PS 36:3,LMGP03010295,"PS(17:2(9Z,12Z)/19:1(9Z))",False,NA,0.0024515807510014
PS 36:3,PS 36:3,LMGP03010377,"PS(18:3(6Z,9Z,12Z)/18:0)",False,NA,0.0024515807510014
PS 42:2,PS 42:2,LMGP03010775,"PS(22:2(13Z,16Z)/20:0)",False,NA,0.0031711923718704
PS 42:2,PS 42:2,LMGP03010526,"PS(20:0/22:2(13Z,16Z))",False,NA,0.0031711923718704
PS 42:2,PS 42:2,LMGP03010717,"PS(22:0/20:2(11Z,14Z))",False,NA,0.0031711923718704
PS 42:2,PS 42:2,LMGP03010554,PS(20:1(11Z)/22:1(11Z)),False,NA,0.0031711923718704
PS 42:2,PS 42:2,LMGP03010745,PS(22:1(11Z)/20:1(11Z)),False,NA,0.0031711923718704
PS 42:2,PS 42:2,LMGP03010584,"PS(20:2(11Z,14Z)/22:0)",False,NA,0.0031711923718704
SM 32:0;2,SM 32:0;O2,LMSP03010030,SM(d18:0/14:0),True,NA,0.0001523513312136
SM 32:0;2,SM 32:0;O2,LMSP03010094,SM(d16:0/16:0),True,NA,0.0001523513312136
SM 32:1;2,SM 32:1;O2,LMSP03010035,SM(d16:1/16:0),True,NA,0.0055218776514001
SM 32:1;2,SM 32:1;O2,LMSP03010028,SM(d18:1/14:0),True,NA,0.0055218776514001
SM 32:2;2,SM 32:2;O2,LMSP03010034,SM(d18:2/14:0),True,NA,0.0
SM 34:0;2,SM 34:0;O2,LMSP03010004,SM(d18:0/16:0),True,NA,0.0895808779066119
SM 34:0;2,SM 34:0;O2,LMSP03010095,SM(d16:0/18:0),True,NA,0.0895808779066119
SM 34:2;2,SM 34:2;O2,LMSP03010041,SM(d18:1/16:1),True,NA,0.0130658997100443
SM 34:2;2,SM 34:2;O2,LMSP03010040,SM(d16:1/18:1),True,NA,0.0130658997100443
SM 34:2;2,SM 34:2;O2,LMSP03010090,SM(d18:2/16:0),True,NA,0.0130658997100443
SM 36:3;2,SM 36:3;O2,LMSP03010047,SM(d18:2/18:1),True,NA,0.0002281543045743
SM 38:2;2,SM 38:2;O2,LMSP03010058,SM(d16:1/22:1),True,NA,0.0
SM 38:2;2,SM 38:2;O2,LMSP03010059,SM(d18:1/20:1),True,NA,0.0
SM 38:2;2,SM 38:2;O2,LMSP03010060,SM(d18:2/20:0),True,NA,0.0
SM 38:3;2,SM 38:3;O2,LMSP03010057,SM(d18:2/20:1),True,NA,0.0
SM 40:2;2,SM 40:2;O2,LMSP03010092,SM(d18:2/22:0),True,NA,0.0
SM 40:2;2,SM 40:2;O2,LMSP03010071,SM(d16:1/24:1),True,NA,0.0
SM 40:2;2,SM 40:2;O2,LMSP03010072,SM(d18:1/22:1),True,NA,0.0
SM 40:3;2,SM 40:3;O2,LMSP03010070,SM(d18:2/22:1),True,NA,0.0
SM 42:3;2,SM 42:3;O2,LMSP03010080,SM(d18:2/24:1),True,NA,0.0012508800616333
SM 44:2;2,SM 44:2;O2,LMSP03010009,SM(d18:1/26:1(17Z)),True,NA,0.0
SM 44:3;2,SM 44:3;O2,NA,NA,True,NA,0.0
triHexCer 34:1;2,Hex3Cer 34:1;O2,LMSP0502AA01,Gb3(d18:1/16:0),True,NA,0.0
triHexCer 42:1;2,Hex3Cer 42:1;O2,LMSP0502AA05,Gb3(d18:1/24:0),True,NA,0.0
triHexCer 42:2;2,Hex3Cer 42:2;O2,LMSP0502AA07,Gb3(d18:1/24:1(15Z)),True,NA,0.0
triHexCer 44:2;2,Hex3Cer 44:2;O2,LMSP0502AA08,Gb3(d18:1/26:1(17Z)),True,NA,0.0
